2014-01-012-the-martyrdom-of-stephen,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-012-the-martyrdom-of-stephen-360p-eng.mp4,32.9 MB
2014-01-012-the-martyrdom-of-stephen,720p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-012-the-martyrdom-of-stephen-720p-eng.mp4,70.5 MB
2014-01-012-the-martyrdom-of-stephen,1080p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-012-the-martyrdom-of-stephen-1080p-eng.mp4,298.1 MB
2014-01-015-we-are-the-offspring-of-god,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-015-we-are-the-offspring-of-god-360p-eng.mp4,0
2014-01-015-we-are-the-offspring-of-god,720p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-015-we-are-the-offspring-of-god-720p-eng.mp4,0
2014-01-015-we-are-the-offspring-of-god,1080p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-015-we-are-the-offspring-of-god-1080p-eng.mp4,258.0 MB
2014-01-010-the-risen-lord-appears-to-the-apostles,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-010-the-risen-lord-appears-to-the-apostles-360p-eng.mp4,16.7 MB
2014-01-010-the-risen-lord-appears-to-the-apostles,720p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-010-the-risen-lord-appears-to-the-apostles-720p-eng.mp4,28.0 MB
2014-01-010-the-risen-lord-appears-to-the-apostles,1080p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-010-the-risen-lord-appears-to-the-apostles-1080p-eng.mp4,103.5 MB
2014-01-007-to-this-end-was-i-born,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-007-to-this-end-was-i-born-360p-eng.mp4,34.4 MB
2014-01-007-to-this-end-was-i-born,720p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-007-to-this-end-was-i-born-720p-eng.mp4,70.2 MB
2014-01-007-to-this-end-was-i-born,1080p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-007-to-this-end-was-i-born-1080p-eng.mp4,223.4 MB
2014-01-014-the-jerusalem-conference,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-014-the-jerusalem-conference-360p-eng.mp4,31.5 MB
2014-01-014-the-jerusalem-conference,720p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-014-the-jerusalem-conference-720p-eng.mp4,51.7 MB
2014-01-014-the-jerusalem-conference,1080p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-014-the-jerusalem-conference-1080p-eng.mp4,204.9 MB
