2009-01-0010-great-expectations-ase,360p,http://media2.ldscdn.org/assets/ces-firesides/2009-ces-firesides-for-young-adults/2009-01-0010-great-expectations-360p-ase.mp4,627.8 MB
2010-12-40-chapter-40-samuel-the-lamanite-tells-about-jesus-christ-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/book-of-mormon-stories/2010-12-40-chapter-40-samuel-the-lamanite-tells-about-jesus-christ-360p-ase.mp4,16.5 MB
2010-06-10-chapter-9-organization-of-the-church-of-jesus-christ-6-april-1830-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-10-chapter-9-organization-of-the-church-of-jesus-christ-6-april-1830-360p-ase.mp4,17.7 MB
2010-06-09-chapter-8-getting-ready-for-the-church-of-jesus-christ-april-1830-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-09-chapter-8-getting-ready-for-the-church-of-jesus-christ-april-1830-360p-ase.mp4,37.6 MB
2010-06-05-chapter-4-martin-harris-and-the-lost-pages-1827-1828-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-05-chapter-4-martin-harris-and-the-lost-pages-1827-1828-360p-ase.mp4,32.3 MB
2010-06-06-chapter-5-joseph-smith-and-oliver-cowdery-february-april-1829-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-06-chapter-5-joseph-smith-and-oliver-cowdery-february-april-1829-360p-ase.mp4,31.5 MB
2010-06-02-chapter-1-joseph-smith-and-his-family-1805-1820-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-02-chapter-1-joseph-smith-and-his-family-1805-1820-360p-ase.mp4,22.4 MB
2010-06-12-chapter-11-more-people-join-the-church-april-june-1830-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-12-chapter-11-more-people-join-the-church-april-june-1830-360p-ase.mp4,20.9 MB
2010-06-11-chapter-10-the-first-miracle-in-the-church-april-1830-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-11-chapter-10-the-first-miracle-in-the-church-april-1830-360p-ase.mp4,14.4 MB
2010-06-01-introduction-before-the-doctrine-and-covenants-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-01-introduction-before-the-doctrine-and-covenants-360p-ase.mp4,45.8 MB
2010-06-03-chapter-2-joseph-smiths-first-vision-1820-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-03-chapter-2-joseph-smiths-first-vision-1820-360p-ase.mp4,25.6 MB
2010-06-07-chapter-6-joseph-and-oliver-are-given-the-priesthood-may-1829-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-07-chapter-6-joseph-and-oliver-are-given-the-priesthood-may-1829-360p-ase.mp4,26.3 MB
2010-06-08-chapter-7-witnesses-see-the-gold-plates-1829-1830-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-08-chapter-7-witnesses-see-the-gold-plates-1829-1830-360p-ase.mp4,23.8 MB
2010-06-04-chapter-3-the-angel-moroni-and-the-gold-plates-1823-1827-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-04-chapter-3-the-angel-moroni-and-the-gold-plates-1823-1827-360p-ase.mp4,48.1 MB
2010-06-13-chapter-12-samuel-smiths-mission-june-1830-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-13-chapter-12-samuel-smiths-mission-june-1830-360p-ase.mp4,23.7 MB
2010-06-16-chapter-15-a-mission-to-the-lamanites-september-1830-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-16-chapter-15-a-mission-to-the-lamanites-september-1830-360p-ase.mp4,22.6 MB
2010-06-14-chapter-13-joseph-and-emma-july-1830-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-14-chapter-13-joseph-and-emma-july-1830-360p-ase.mp4,29.2 MB
2010-06-21-chapter-20-gifts-of-the-spirit-8-march-1831-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-21-chapter-20-gifts-of-the-spirit-8-march-1831-360p-ase.mp4,25.9 MB
2010-06-17-chapter-16-joseph-smith-and-sidney-rigdon-learn-about-zion-1830-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-17-chapter-16-joseph-smith-and-sidney-rigdon-learn-about-zion-1830-360p-ase.mp4,23.6 MB
2010-06-18-chapter-17-the-first-bishops-of-the-church-february-and-december-1831-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-18-chapter-17-the-first-bishops-of-the-church-february-and-december-1831-360p-ase.mp4,19.4 MB
2010-06-22-chapter-21-a-revelation-to-settle-in-missouri-may-june-1831-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-22-chapter-21-a-revelation-to-settle-in-missouri-may-june-1831-360p-ase.mp4,16.4 MB
2010-06-23-chapter-22-saints-begin-to-settle-in-missouri-july-august-1831-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-23-chapter-22-saints-begin-to-settle-in-missouri-july-august-1831-360p-ase.mp4,32.3 MB
2010-06-20-chapter-19-the-second-coming-of-jesus-christ-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-20-chapter-19-the-second-coming-of-jesus-christ-360p-ase.mp4,34.3 MB
2010-06-15-chapter-14-the-prophet-and-revelations-for-the-church-september-1830-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-15-chapter-14-the-prophet-and-revelations-for-the-church-september-1830-360p-ase.mp4,15.1 MB
2010-06-24-chapter-23-the-doctrine-and-covenants-august-november-1831-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-24-chapter-23-the-doctrine-and-covenants-august-november-1831-360p-ase.mp4,22.7 MB
2010-06-19-chapter-18-the-law-of-the-church-9-february-1831-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-19-chapter-18-the-law-of-the-church-9-february-1831-360p-ase.mp4,18.5 MB
2010-06-30-chapter-29-a-revelation-about-the-priesthood-september-1832-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-30-chapter-29-a-revelation-about-the-priesthood-september-1832-360p-ase.mp4,27.6 MB
2010-06-34-chapter-33-a-revelation-about-jesus-christ-may-1833-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-34-chapter-33-a-revelation-about-jesus-christ-may-1833-360p-ase.mp4,14.5 MB
2010-06-36-chapter-35-the-saints-leave-jackson-county-missouri-september-december-1833-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-36-chapter-35-the-saints-leave-jackson-county-missouri-september-december-1833-360p-ase.mp4,24.1 MB
2010-06-32-chapter-31-the-word-of-wisdom-february-1833-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-32-chapter-31-the-word-of-wisdom-february-1833-360p-ase.mp4,24.2 MB
2010-06-28-chapter-27-the-prophet-continues-his-work-despite-persecution-march-1832-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-28-chapter-27-the-prophet-continues-his-work-despite-persecution-march-1832-360p-ase.mp4,23.7 MB
2010-06-25-chapter-24-parents-should-teach-their-children-november-1831-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-25-chapter-24-parents-should-teach-their-children-november-1831-360p-ase.mp4,11.7 MB
2010-06-27-chapter-26-the-three-kingdoms-of-heaven-16-february-1832-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-27-chapter-26-the-three-kingdoms-of-heaven-16-february-1832-360p-ase.mp4,46.4 MB
2010-06-33-chapter-32-the-church-of-jesus-christ-in-kirtland-1833-1834-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-33-chapter-32-the-church-of-jesus-christ-in-kirtland-1833-1834-360p-ase.mp4,22.0 MB
