85837450092053183140-spa,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1170-in-the-lords-way-360p-spa.mp4,11.7 MB
85837450092053183140-spa,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1170-in-the-lords-way-720p-spa.mp4,29.6 MB
2014-06-1180-creating-lift,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1180-creating-lift-360p-spa.mp4,11.2 MB
2014-06-1180-creating-lift,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1180-creating-lift-720p-spa.mp4,28.9 MB
2014-06-1190-only-a-stonecutter,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1190-only-a-stonecutter-360p-spa.mp4,13.6 MB
2014-06-1190-only-a-stonecutter,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1190-only-a-stonecutter-720p-spa.mp4,37.6 MB
2014-06-1200-what-shall-a-man-give-in-exchange-for-his-soul,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1200-what-shall-a-man-give-in-exchange-for-his-soul-360p-spa.mp4,12.0 MB
2014-06-1200-what-shall-a-man-give-in-exchange-for-his-soul,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1200-what-shall-a-man-give-in-exchange-for-his-soul-720p-spa.mp4,33.2 MB
2014-06-1210-the-glory-of-god-is-intelligence,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1210-the-glory-of-god-is-intelligence-360p-spa.mp4,17.1 MB
2014-06-1210-the-glory-of-god-is-intelligence,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1210-the-glory-of-god-is-intelligence-720p-spa.mp4,47.8 MB
2014-06-1220-doing-what-matters-most,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1220-doing-what-matters-most-360p-spa.mp4,9.25 MB
2014-06-1220-doing-what-matters-most,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1220-doing-what-matters-most-720p-spa.mp4,24.3 MB
2014-06-2040-samuel-computer-repair,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-2040-samuel-computer-repair-360p-spa.mp4,13.4 MB
2014-06-2040-samuel-computer-repair,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-2040-samuel-computer-repair-720p-spa.mp4,33.4 MB
2014-06-1520-action-and-commitment,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1520-action-and-commitment-360p-spa.mp4,17.5 MB
2014-06-1520-action-and-commitment,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1520-action-and-commitment-720p-spa.mp4,44.8 MB
2014-06-1530-selecting-the-right-business,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1530-selecting-the-right-business-360p-spa.mp4,12.7 MB
2014-06-1530-selecting-the-right-business,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1530-selecting-the-right-business-720p-spa.mp4,31.6 MB
2014-06-1560-business-on-a-stick,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1560-business-on-a-stick-360p-spa.mp4,9.88 MB
2014-06-1560-business-on-a-stick,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1560-business-on-a-stick-720p-spa.mp4,17.9 MB
2014-06-1540-talking-to-business-owners,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1540-talking-to-business-owners-360p-spa.mp4,20.9 MB
2014-06-1540-talking-to-business-owners,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1540-talking-to-business-owners-720p-spa.mp4,54.0 MB
2014-06-2050-joseph-and-john-medical-products,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-2050-joseph-and-john-medical-products-360p-spa.mp4,13.2 MB
2014-06-2050-joseph-and-john-medical-products,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-2050-joseph-and-john-medical-products-720p-spa.mp4,33.9 MB
2014-06-1550-talking-to-customers,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1550-talking-to-customers-360p-spa.mp4,7.76 MB
2014-06-1550-talking-to-customers,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1550-talking-to-customers-720p-spa.mp4,20.6 MB
